Transaction Date,Store ID,RewardsID,Prod Num,Sale Amount
1/5/2022,835,,105297-IT,107.06
1/5/2022,835,,105538-IT,76.36
1/5/2022,835,,105626-S,6.02
1/5/2022,836,,105363-M,19.48
1/5/2022,836,,105572-B,24.28
1/5/2022,837,,105281-IT,238.56
1/5/2022,838,,105288-IT,119.81
1/5/2022,838,,105384-A,23.44
1/5/2022,839,,105425-M,66
1/5/2022,840,,105606-M,27.52
1/5/2022,841,325,105546-T,212.32
1/5/2022,844,,105598-T,206.16
1/5/2022,847,,105693-B,27.52
1/5/2022,848,,105491-T,253.4
1/5/2022,849,292,105578-S,9.09
1/5/2022,850,,105260-IT,652.9
1/5/2022,850,428,105373-T,88.42
1/5/2022,850,,105655-M,61.14
1/5/2022,851,,105319-IT,30.16
1/5/2022,851,35,105635-T,209.24
1/5/2022,851,,105533-M,26.4
1/5/2022,853,,105359-B,23.44
1/5/2022,853,,105407-T,223.8
1/5/2022,865,3,105664-A,12.12
1/5/2022,867,,105408-S,4.32
1/5/2022,867,,105515-A,26.52
1/5/2022,868,,105665-T,155
1/5/2022,871,,105492-S,17.7
1/5/2022,901,,105403-T,214.32
1/5/2022,903,,105694-S,7.85
1/5/2022,903,,105432-S,6.02
1/5/2022,903,,105695-T,228.77
1/5/2022,905,,105317-IT,33.13
1/5/2022,905,,105411-S,20.36
1/5/2022,906,,105696-S,12.7
1/5/2022,906,,105697-A,15.35
1/5/2022,907,,105673-T,232.4
1/5/2022,909,,105504-A,32.64
1/5/2022,910,,105438-A,28.92
1/5/2022,911,34,105487-S,9.95
1/6/2022,703,,105283-IT,237.28
1/6/2022,703,,105701-M,24.33
1/6/2022,705,,105702-T,253.4
1/6/2022,705,,105703-B,17.7
1/6/2022,706,238,105687-S,9.09
1/6/2022,706,49,105487-S,9.95
1/6/2022,707,,105637-M,57.7
1/6/2022,708,,105553-T,134.8
1/6/2022,709,,105328-IT,1250.96
1/6/2022,709,327,105594-T,144.4
1/6/2022,709,,105654-T,152.4
1/6/2022,711,,105249-IT,852.94
1/6/2022,712,,105663-M,52.96
1/6/2022,712,,105608-A,12.15
1/6/2022,716,,105305-IT,76.36
1/6/2022,716,,105555-M,33.1
1/6/2022,717,,105653-M,11
1/6/2022,718,160,105280-IT,254.9
1/6/2022,720,,105528-A,24.28
1/6/2022,724,,105536-M,40.55
1/6/2022,724,,105523-M,12.15
1/6/2022,725,,105557-S,6.85
1/6/2022,727,,105283-IT,237.28
1/6/2022,728,,105707-S,5.24
1/6/2022,728,,105537-B,24.28
1/6/2022,728,,105708-T,213.82
1/6/2022,729,,105455-S,10.1
1/6/2022,730,,105258-IT,701.88
1/6/2022,730,,105353-A,20.36
1/6/2022,734,,105352-M,47.61
1/6/2022,735,,105589-M,23.44
1/6/2022,736,,105458-IT,637.52
1/6/2022,736,,105699-IT,32.11
1/6/2022,736,,105313-IT,68.88
1/6/2022,736,,105305-IT,76.36
1/6/2022,736,,105346-IT,318.96
1/6/2022,736,,105319-IT,30.16
1/6/2022,736,,105463-IT,265.07
1/6/2022,736,,105700-IT,131.07
1/6/2022,736,,105694-S,7.85
1/6/2022,736,,105489-S,2.4
1/6/2022,736,,105709-B,74.28
1/6/2022,736,,105487-S,9.95
1/6/2022,736,,105563-T,171.9
1/6/2022,736,,105710-A,9.09
1/6/2022,736,,105711-B,24.28
1/6/2022,736,272,105712-S,6.02
1/6/2022,736,,105713-S,12.4
1/6/2022,736,,105373-T,88.42
1/6/2022,736,,105365-T,221.48
1/6/2022,736,,105544-T,214.32
1/6/2022,736,,105439-M,48
1/6/2022,736,,105476-M,6
1/6/2022,736,,105655-M,61.14
1/6/2022,736,,105376-M,44.5
1/6/2022,736,514,105646-M,57.7
1/6/2022,736,,105529-M,16.6
1/6/2022,736,,105667-M,7
1/6/2022,736,,105714-T,152.4
1/6/2022,736,,105715-A,39.75
1/6/2022,736,,105716-S,12.7
1/6/2022,736,,105453-T,159.58
1/6/2022,736,,105364-S,17.7
1/6/2022,736,,105509-A,12
1/6/2022,736,,105574-A,13.13
1/6/2022,736,,105481-T,74.5
1/6/2022,736,29,105384-A,23.44
1/6/2022,736,,105695-T,228.77
1/6/2022,736,,105717-B,20.36
1/6/2022,736,,105718-B,24.28
1/6/2022,736,,105416-B,13.13
1/6/2022,736,,105719-B,20.36
1/6/2022,736,,105517-S,7.85
1/6/2022,736,,105682-A,29.3
1/6/2022,736,,105368-T,189
1/6/2022,736,,105647-B,17.7
1/6/2022,737,61,105691-M,39.75
1/6/2022,738,,105617-M,57.7
1/6/2022,739,,105720-A,4
1/6/2022,739,,105721-B,29.3
1/6/2022,801,,105444-S,2.4
1/6/2022,802,,105649-A,57.12
1/6/2022,803,,105625-M,51.96
1/6/2022,803,,105366-T,213.82
1/6/2022,804,,105379-A,28
1/6/2022,806,510,105596-S,12.88
1/6/2022,806,,105675-B,28.92
1/6/2022,807,390,105657-T,145.97
1/6/2022,807,,105722-S,12.12
1/6/2022,810,,105407-T,223.8
1/6/2022,812,,105412-S,9.45
1/6/2022,813,,105559-S,10.16
1/6/2022,814,432,105592-M,26.52
1/6/2022,814,,105613-T,219.3
1/6/2022,815,,105690-A,43.3
1/6/2022,815,,105598-T,206.16
1/6/2022,816,,105306-IT,76.36
1/6/2022,817,,105286-IT,126.18
1/6/2022,821,,105723-S,6.52
1/6/2022,823,468,105398-A,52.96
1/6/2022,823,,105447-M,50.96
1/6/2022,825,,105612-B,74.28
1/6/2022,827,,105281-IT,238.56
1/6/2022,827,,105446-B,12.7
1/6/2022,828,,105250-IT,837.28
1/6/2022,828,,105724-T,191.95
1/6/2022,830,,105454-M,14
1/6/2022,830,,105692-S,10.16
1/6/2022,830,,105532-A,51.96
1/6/2022,831,,105655-M,61.14
1/6/2022,833,,105694-S,7.85
1/6/2022,834,,105628-M,24.28
1/6/2022,834,85,105644-A,16.6
1/6/2022,835,,105333-IT,1292
1/6/2022,835,,105469-M,14.6
1/6/2022,835,,105485-T,205.8
1/6/2022,836,,105594-T,144.4
1/6/2022,836,140,105708-T,213.82
1/6/2022,836,,105375-S,6.85
1/6/2022,837,,105535-A,66
1/6/2022,837,,105435-A,18
1/6/2022,838,,105450-T,226.79
1/6/2022,840,362,105485-T,205.8
1/6/2022,840,457,105604-T,122.21
1/6/2022,841,,105606-M,27.52
1/6/2022,841,,105708-T,213.82
1/6/2022,843,,105470-S,9.45
1/6/2022,844,,105316-IT,33.13
1/6/2022,844,,105408-S,4.32
1/6/2022,846,,105258-IT,701.88
1/6/2022,846,,105572-B,24.28
1/6/2022,847,,105372-S,7.85
1/6/2022,848,,105328-IT,1250.96
1/6/2022,848,,105662-T,132.3
1/6/2022,850,,105707-S,5.24
1/6/2022,852,,105725-M,23.44
1/6/2022,853,,105592-M,26.52
1/6/2022,865,,105338-IT,1317.7
1/6/2022,865,,105476-M,6
1/6/2022,866,,105704-S,6.02
1/6/2022,867,,105698-IT,683.36
1/6/2022,868,,105461-IT,132.9
1/6/2022,870,,105705-S,20.36
1/6/2022,871,,105706-T,244.9
1/6/2022,872,,105398-A,52.96
1/6/2022,902,,105533-M,26.4
1/6/2022,904,,105589-M,23.44
1/6/2022,905,,105318-IT,30.62
1/6/2022,905,,105248-IT,883.48
1/6/2022,905,488,105351-M,44
1/6/2022,906,,105290-IT,114.71
1/6/2022,906,,105412-S,9.45
1/6/2022,909,,105603-T,178.8
1/6/2022,910,,105702-T,253.4
1/6/2022,910,,105358-A,14
1/7/2022,701,,105276-IT,281.43
1/7/2022,701,,105473-M,12
1/7/2022,703,,105616-S,19.36
1/7/2022,705,,105295-IT,108.33
1/7/2022,705,,105327-IT,1257.12
1/7/2022,705,,105407-T,223.8
1/7/2022,706,,105726-S,12.12
1/7/2022,707,357,105447-M,50.96
1/7/2022,709,209,105555-M,33.1
1/7/2022,709,,105624-M,57.12
1/7/2022,709,,105647-B,17.7
1/7/2022,715,,105690-A,43.3
1/7/2022,717,,105639-M,39.75
1/7/2022,718,,105349-M,8
1/7/2022,720,,105566-A,39.72
1/7/2022,721,,105249-IT,852.94
1/7/2022,721,6,105568-M,24
1/7/2022,722,,105307-IT,75.88
1/7/2022,722,,105472-S,6.02
1/7/2022,723,,105337-IT,1301.88
1/7/2022,724,,105293-IT,113.43
1/7/2022,726,329,105354-T,133.1
1/7/2022,727,,105449-A,24.2
1/7/2022,728,,105649-A,57.12
1/7/2022,729,,105652-S,10.16
1/7/2022,731,,105703-B,17.7
1/7/2022,732,,105277-IT,272.24
1/7/2022,734,,105461-IT,132.9
1/7/2022,734,,105729-A,12.15
1/7/2022,735,,105676-A,6
1/7/2022,736,,105256-IT,752.82
1/7/2022,736,,105333-IT,1292
1/7/2022,736,,105342-IT,961.14
1/7/2022,736,226,105311-IT,69.9
1/7/2022,736,,105306-IT,76.36
1/7/2022,736,,105335-IT,1257.12
1/7/2022,736,,105270-IT,336.48
1/7/2022,736,,105730-B,26.52
1/7/2022,736,,105685-A,14.6
1/7/2022,736,445,105465-A,23.44
1/7/2022,736,,105379-A,28
1/7/2022,736,,105731-B,17.7
1/7/2022,736,,105427-S,10.16
1/7/2022,736,,105510-T,166
1/7/2022,736,46,105732-B,20.36
1/7/2022,736,,105733-A,65.5
1/7/2022,736,,105401-B,23.44
1/7/2022,736,,105545-T,157.28
1/7/2022,736,,105567-B,26.52
1/7/2022,736,,105439-M,48
1/7/2022,736,,105497-M,61.14
1/7/2022,736,,105518-M,20.36
1/7/2022,736,,105734-M,57.12
1/7/2022,736,,105601-M,112
1/7/2022,736,,105735-M,44.4
1/7/2022,736,,105480-M,12
1/7/2022,736,,105736-M,20.36
1/7/2022,736,,105716-S,12.7
1/7/2022,736,,105353-A,20.36
1/7/2022,736,,105737-T,115.28
1/7/2022,736,,105738-S,10.1
1/7/2022,736,,105369-T,228.3
1/7/2022,736,,105739-A,6
1/7/2022,736,,105689-S,10.16
1/7/2022,736,,105740-T,165.5
1/7/2022,736,,105504-A,32.64
1/7/2022,736,,105718-B,24.28
1/7/2022,736,,105374-B,20.36
1/7/2022,736,,105741-B,17.7
1/7/2022,736,,105446-B,12.7
1/7/2022,736,,105742-B,25.45
1/7/2022,736,,105584-B,24.28
1/7/2022,801,,105312-IT,68.88
1/7/2022,801,,105364-S,17.7
1/7/2022,802,,105611-S,2.4
1/7/2022,803,,105601-M,112
1/7/2022,805,,105743-T,52.9
1/7/2022,805,,105618-M,27.61
1/7/2022,806,258,105426-M,10.1
1/7/2022,808,499,105744-T,111.6
1/7/2022,810,,105270-IT,336.48
1/7/2022,810,,105745-B,26.4
1/7/2022,813,,105646-M,57.7
1/7/2022,816,,105538-IT,76.36
1/7/2022,817,180,105616-S,19.36
1/7/2022,817,,105746-B,26.52
1/7/2022,817,,105747-M,43.3
1/7/2022,818,,105612-B,74.28
1/7/2022,820,,105658-B,20.36
1/7/2022,821,,105538-IT,76.36
1/7/2022,822,,105588-S,9.45
1/7/2022,822,145,105664-A,12.12
1/7/2022,823,,105748-S,2.88
1/7/2022,824,167,105713-S,12.4
1/7/2022,824,,105570-M,36.15
1/7/2022,825,,105672-B,26.52
1/7/2022,826,,105375-S,6.85
1/7/2022,827,,105485-T,205.8
1/7/2022,830,,105616-S,19.36
1/7/2022,831,,105359-B,23.44
1/7/2022,835,,105491-T,253.4
1/7/2022,835,,105688-S,12.12
1/7/2022,835,,105600-S,9.95
1/7/2022,836,,105458-IT,637.52
1/7/2022,836,,105255-IT,771.36
1/7/2022,836,,105445-T,178.6
1/7/2022,838,,105445-T,178.6
1/7/2022,838,,105715-A,39.75
1/7/2022,838,,105749-T,217.34
1/7/2022,841,158,105275-IT,296.6
1/7/2022,842,,105463-IT,265.07
1/7/2022,842,,105598-T,206.16
1/7/2022,843,,105384-A,23.44
1/7/2022,844,,105351-M,44
1/7/2022,845,,105381-M,55
1/7/2022,846,,105339-IT,1161.14
1/7/2022,846,,105355-B,24.28
1/7/2022,847,,105445-T,178.6
1/7/2022,847,,105392-T,187.25
1/7/2022,847,,105622-T,52.9
1/7/2022,847,,105564-S,12.12
1/7/2022,848,,105383-M,4
1/7/2022,852,,105656-S,12.7
1/7/2022,865,,105439-M,48
1/7/2022,867,95,105384-A,23.44
1/7/2022,870,,105272-IT,312.7
1/7/2022,870,,105268-IT,346.68
1/7/2022,871,,105614-A,20.36
1/7/2022,871,,105727-M,50.96
1/7/2022,872,,105728-T,111.6
1/7/2022,901,,105705-S,20.36
1/7/2022,901,,105483-B,12.12
1/7/2022,904,,105307-IT,75.88
1/7/2022,905,,105723-S,6.52
1/7/2022,905,222,105627-S,2.88
1/7/2022,907,,105721-B,29.3
1/7/2022,908,,105381-M,55
1/7/2022,909,,105566-A,39.72
1/7/2022,910,,105684-M,34.64
1/7/2022,911,,105616-S,19.36
1/8/2022,701,,105480-M,12
1/8/2022,702,,105313-IT,68.88
1/8/2022,704,,105548-M,6
1/8/2022,705,,105327-IT,1257.12
1/8/2022,705,,105286-IT,126.18
1/8/2022,706,,105751-M,26.52
1/8/2022,706,,105453-T,159.58
1/8/2022,707,,105752-T,171.9
1/8/2022,708,,105319-IT,30.16
1/8/2022,709,,105522-A,7
1/8/2022,711,,105557-S,6.85
1/8/2022,712,,105750-IT,34.14
1/8/2022,713,,105304-IT,76.53
1/8/2022,713,,105650-M,65.5
1/8/2022,715,,105674-T,193.25
1/8/2022,717,,105320-IT,30.16
1/8/2022,717,,105617-M,57.7
1/8/2022,719,,105693-B,27.52
1/8/2022,719,,105625-M,51.96
1/8/2022,721,,105684-M,34.64
1/8/2022,721,,105725-M,23.44
1/8/2022,721,,105448-M,6
1/8/2022,724,,105289-IT,119.28
1/8/2022,724,389,105754-S,20.36
1/8/2022,726,,105729-A,12.15
1/8/2022,726,,105598-T,206.16
1/8/2022,728,,105340-IT,1291.71
1/8/2022,728,321,105699-IT,32.11
1/8/2022,728,,105696-S,12.7
1/8/2022,729,,105311-IT,69.9
1/8/2022,729,,105335-IT,1257.12
1/8/2022,729,335,105755-A,57.7
1/8/2022,731,,105756-T,206.16
1/8/2022,734,,105377-A,5
1/8/2022,734,,105426-M,10.1
1/8/2022,734,,105677-A,61.14
1/8/2022,734,,105409-A,36.15
1/8/2022,735,,105757-T,204.58
1/8/2022,735,,105758-T,132.3
1/8/2022,736,,105279-IT,272.24
1/8/2022,736,,105337-IT,1301.88
1/8/2022,736,,105332-IT,1250.96
1/8/2022,736,,105295-IT,108.33
1/8/2022,736,137,105346-IT,318.96
1/8/2022,736,,105462-IT,109.22
1/8/2022,736,,105290-IT,114.71
1/8/2022,736,,105463-IT,265.07
1/8/2022,736,,105315-IT,34.43
1/8/2022,736,,105274-IT,296.6
1/8/2022,736,,105629-B,15.24
1/8/2022,736,504,105422-T,116.2
1/8/2022,736,,105687-S,9.09
1/8/2022,736,,105562-B,25.45
1/8/2022,736,,105393-B,43.13
1/8/2022,736,,105759-T,241.4
1/8/2022,736,,105437-T,187.25
1/8/2022,736,,105713-S,12.4
1/8/2022,736,82,105760-S,7.85
1/8/2022,736,,105761-T,171.98
1/8/2022,736,,105756-T,206.16
1/8/2022,736,206,105762-B,58.92
1/8/2022,736,,105495-A,13
1/8/2022,736,,105527-T,228.3
1/8/2022,736,,105763-S,10.1
1/8/2022,736,,105380-M,28.92
1/8/2022,736,367,105383-M,4
1/8/2022,736,,105568-M,24
1/8/2022,736,,105536-M,40.55
1/8/2022,736,,105476-M,6
1/8/2022,736,,105669-M,12
1/8/2022,736,,105511-M,24.33
1/8/2022,736,,105406-M,57.12
1/8/2022,736,,105363-M,19.48
1/8/2022,736,,105714-T,152.4
1/8/2022,736,,105708-T,213.82
1/8/2022,736,,105715-A,39.75
1/8/2022,736,,105677-A,61.14
1/8/2022,736,,105378-T,155.6
1/8/2022,736,,105573-B,76.52
1/8/2022,736,,105435-A,18
1/8/2022,736,,105501-A,52.4
1/8/2022,736,,105449-A,24.2
1/8/2022,736,,105764-B,74.28
1/8/2022,736,,105649-A,57.12
1/8/2022,736,,105419-B,20.32
1/8/2022,736,,105765-B,20.36
1/8/2022,736,,105532-A,51.96
1/8/2022,736,,105683-B,27.52
1/8/2022,737,,105274-IT,296.6
1/8/2022,737,,105531-A,57.7
1/8/2022,738,,105528-A,24.28
1/8/2022,738,,105471-S,7.85
1/8/2022,801,,105465-A,23.44
1/8/2022,802,,105766-T,111.9
1/8/2022,802,,105739-A,6
1/8/2022,803,,105767-S,12.88
1/8/2022,805,,105768-B,13.13
1/8/2022,806,,105490-B,28.92
1/8/2022,806,,105661-T,111.9
1/8/2022,807,,105263-IT,379.4
1/8/2022,809,,105338-IT,1317.7
1/8/2022,809,,105769-B,17.7
1/8/2022,810,,105297-IT,107.06
1/8/2022,811,,105646-M,57.7
1/8/2022,811,,105643-A,12
1/8/2022,812,202,105458-IT,637.52
1/8/2022,812,,105441-S,7.85
1/8/2022,813,,105736-M,20.36
1/8/2022,814,,105375-S,6.85
1/8/2022,815,,105560-M,8
1/8/2022,815,,105689-S,10.16
1/8/2022,816,,105460-IT,72.5
1/8/2022,820,,105556-A,39.75
1/8/2022,821,,105592-M,26.52
1/8/2022,822,,105744-T,111.6
1/8/2022,822,,105770-T,201.8
1/8/2022,824,,105595-S,12.4
1/8/2022,824,,105545-T,157.28
1/8/2022,826,,105363-M,19.48
1/8/2022,826,,105420-S,20.36
1/8/2022,827,,105325-IT,1717.7
1/8/2022,829,,105771-B,23.44
1/8/2022,830,,105506-B,17.7
1/8/2022,832,,105570-M,36.15
1/8/2022,833,,105313-IT,68.88
1/8/2022,833,,105424-T,192.26
1/8/2022,833,,105413-A,57.7
1/8/2022,834,,105559-S,10.16
1/8/2022,835,,105564-S,12.12
1/8/2022,835,,105586-A,8
1/8/2022,836,,105772-T,134.56
1/8/2022,837,111,105463-IT,265.07
1/8/2022,837,,105574-A,13.13
1/8/2022,838,,105610-A,10.1
1/8/2022,838,,105423-M,40.55
1/8/2022,838,,105773-T,219.3
1/8/2022,839,,105690-A,43.3
1/8/2022,839,,105530-B,20.36
1/8/2022,840,,105364-S,17.7
1/8/2022,841,,105263-IT,379.4
1/8/2022,842,,105312-IT,68.88
1/8/2022,842,77,105294-IT,108.33
1/8/2022,843,,105539-IT,30.62
1/8/2022,843,,105396-S,17.7
1/8/2022,843,,105766-T,111.9
1/8/2022,844,,105763-S,10.1
1/8/2022,844,,105524-M,44
1/8/2022,846,25,105542-A,12.3
1/8/2022,847,,105259-IT,698.8
1/8/2022,847,,105452-M,28
1/8/2022,849,,105563-T,171.9
1/8/2022,850,,105609-S,20.36
1/8/2022,852,,105774-M,12.12
1/8/2022,866,463,105483-B,12.12
1/8/2022,867,233,105599-S,8.36
1/8/2022,868,,105658-B,20.36
1/8/2022,870,,105331-IT,1294.3
1/8/2022,870,471,105340-IT,1291.71
1/8/2022,870,,105753-M,63.7
1/8/2022,872,,105521-M,24.2
1/8/2022,901,,105663-M,52.96
1/8/2022,902,,105659-A,48
1/8/2022,902,,105568-M,24
1/8/2022,902,,105418-B,20.36
1/8/2022,903,,105370-S,8.45
1/8/2022,905,,105587-S,6.02
1/8/2022,907,,105411-S,20.36
1/8/2022,910,,105590-T,187.44
1/9/2022,702,,105735-M,44.4
1/9/2022,703,174,105644-A,16.6
1/9/2022,705,,105640-S,13.13
1/9/2022,706,,105745-B,26.4
1/9/2022,706,,105775-T,201.8
1/9/2022,707,,105473-M,12
1/9/2022,707,,105453-T,159.58
1/9/2022,709,,105281-IT,238.56
1/9/2022,711,,105530-B,20.36
1/9/2022,715,,105359-B,23.44
1/9/2022,716,,105721-B,29.3
1/9/2022,717,,105593-S,20.36
1/9/2022,718,,105526-S,19.36
1/9/2022,719,,105776-A,24.2
1/9/2022,719,82,105424-T,192.26
1/9/2022,719,,105599-S,8.36
1/9/2022,721,,105474-A,6
1/9/2022,722,,105777-A,61.14
1/9/2022,724,90,105778-A,34.64
1/9/2022,724,,105524-M,44
1/9/2022,727,,105621-T,241.4
1/9/2022,727,,105660-A,47.61
1/9/2022,728,,105779-S,10.1
1/9/2022,728,,105551-T,188.12
1/9/2022,729,,105253-IT,801.88
1/9/2022,729,,105415-A,61.14
1/9/2022,731,,105262-IT,603.5
1/9/2022,731,,105640-S,13.13
1/9/2022,732,,105427-S,10.16
1/9/2022,733,,105518-M,20.36
1/9/2022,734,,105263-IT,379.4
1/9/2022,734,,105575-T,165.5
1/9/2022,736,,105329-IT,1061.14
1/9/2022,736,,105260-IT,652.9
1/9/2022,736,54,105289-IT,119.28
1/9/2022,736,,105460-IT,72.5
1/9/2022,736,,105340-IT,1291.71
1/9/2022,736,,105347-IT,837.52
1/9/2022,736,,105459-IT,393.21
1/9/2022,736,,105280-IT,254.9
1/9/2022,736,,105302-IT,77.36
1/9/2022,736,101,105700-IT,131.07
1/9/2022,736,,105693-B,27.52
1/9/2022,736,,105730-B,26.52
1/9/2022,736,161,105752-T,171.9
1/9/2022,736,,105780-B,25.45
1/9/2022,736,429,105441-S,7.85
1/9/2022,736,,105781-B,24.2
1/9/2022,736,,105522-A,7
1/9/2022,736,,105437-T,187.25
1/9/2022,736,,105707-S,5.24
1/9/2022,736,,105626-S,6.02
1/9/2022,736,,105782-S,20.36
1/9/2022,736,,105636-S,12.32
1/9/2022,736,,105743-T,52.9
1/9/2022,736,,105597-S,14.32
1/9/2022,736,,105401-B,23.44
1/9/2022,736,260,105527-T,228.3
1/9/2022,736,,105783-B,29.3
1/9/2022,736,,105403-T,214.32
1/9/2022,736,,105747-M,43.3
1/9/2022,736,,105521-M,24.2
1/9/2022,736,,105353-A,20.36
1/9/2022,736,5,105509-A,12
1/9/2022,736,,105502-B,23.44
1/9/2022,736,,105758-T,132.3
1/9/2022,736,,105449-A,24.2
1/9/2022,736,,105656-S,12.7
1/9/2022,736,,105580-B,28.36
1/9/2022,736,,105784-B,20.36
1/9/2022,736,,105785-B,47.52
1/9/2022,737,,105649-A,57.12
1/9/2022,738,,105259-IT,698.8
1/9/2022,801,,105736-M,20.36
1/9/2022,804,,105479-A,20.36
1/9/2022,806,,105497-M,61.14
1/9/2022,808,,105480-M,12
1/9/2022,812,,105471-S,7.85
1/9/2022,813,,105339-IT,1161.14
1/9/2022,813,,105426-M,10.1
1/9/2022,814,,105627-S,2.88
1/9/2022,815,,105628-M,24.28
1/9/2022,817,,105483-B,12.12
1/9/2022,817,,105607-M,12.3
1/9/2022,818,,105248-IT,883.48
1/9/2022,819,,105352-M,47.61
1/9/2022,820,,105428-M,65.5
1/9/2022,821,,105516-M,18
1/9/2022,821,,105715-A,39.75
1/9/2022,822,,105594-T,144.4
1/9/2022,823,,105254-IT,798.8
1/9/2022,823,112,105576-S,2.4
1/9/2022,827,21,105609-S,20.36
1/9/2022,828,,105467-S,6.02
1/9/2022,829,521,105385-M,27.52
1/9/2022,830,,105284-IT,207.85
1/9/2022,830,,105290-IT,114.71
1/9/2022,832,,105724-T,191.95
1/9/2022,834,,105541-IT,68.88
1/9/2022,835,,105380-M,28.92
1/9/2022,835,57,105726-S,12.12
1/9/2022,836,,105251-IT,827.45
1/9/2022,836,,105461-IT,132.9
1/9/2022,836,,105770-T,201.8
1/9/2022,836,,105786-A,33.1
1/9/2022,837,,105392-T,187.25
1/9/2022,838,,105787-A,48.96
1/9/2022,838,,105788-A,57.12
1/9/2022,839,,105744-T,111.6
1/9/2022,841,247,105394-A,50.96
1/9/2022,842,,105572-B,24.28
1/9/2022,842,,105434-S,2.88
1/9/2022,843,,105789-A,28.36
1/9/2022,847,,105331-IT,1294.3
1/9/2022,847,,105480-M,12
1/9/2022,848,,105496-M,28.92
1/9/2022,850,,105348-IT,29.81
1/9/2022,850,,105443-M,9.09
1/9/2022,851,,105790-S,20.36
1/9/2022,852,,105260-IT,652.9
1/9/2022,852,,105369-T,228.3
1/9/2022,853,,105623-A,50.96
1/9/2022,853,,105451-S,6.52
1/9/2022,865,,105253-IT,801.88
1/9/2022,867,,105548-M,6
1/9/2022,869,,105729-A,12.15
1/9/2022,872,,105723-S,6.52
1/9/2022,901,,105545-T,157.28
1/9/2022,902,,105427-S,10.16
1/9/2022,902,,105687-S,9.09
1/9/2022,905,,105701-M,24.33
1/9/2022,907,,105756-T,206.16
1/9/2022,908,,105557-S,6.85
1/9/2022,909,,105779-S,10.1
1/9/2022,910,,105295-IT,108.33
1/10/2022,701,,105546-T,212.32
1/10/2022,703,,105270-IT,336.48
1/10/2022,703,,105544-T,214.32
1/10/2022,703,,105704-S,6.02
1/10/2022,704,,105740-T,165.5
1/10/2022,705,,105427-S,10.16
1/10/2022,705,,105557-S,6.85
1/10/2022,705,,105586-A,8
1/10/2022,705,,105791-A,8
1/10/2022,707,,105329-IT,1061.14
1/10/2022,707,,105424-T,192.26
1/10/2022,708,,105694-S,7.85
1/10/2022,709,,105442-A,63.7
1/10/2022,709,,105478-B,17.7
1/10/2022,711,,105560-M,8
1/10/2022,712,,105266-IT,367.08
1/10/2022,713,,105763-S,10.1
1/10/2022,714,,105637-M,57.7
1/10/2022,715,,105278-IT,272.24
1/10/2022,716,,105514-T,263.88
1/10/2022,724,,105248-IT,883.48
1/10/2022,724,,105651-S,9.09
1/10/2022,724,,105386-M,25
1/10/2022,725,,105473-M,12
1/10/2022,726,491,105271-IT,326.28
1/10/2022,727,,105271-IT,326.28
1/10/2022,728,,105462-IT,109.22
1/10/2022,728,,105756-T,206.16
1/10/2022,729,,105338-IT,1317.7
1/10/2022,731,,105301-IT,77.81
1/10/2022,732,,105487-S,9.95
1/10/2022,732,,105597-S,14.32
1/10/2022,734,,105540-IT,69.11
1/10/2022,734,,105758-T,132.3
1/10/2022,734,,105792-S,13.13
1/10/2022,736,,105289-IT,119.28
1/10/2022,736,,105263-IT,379.4
1/10/2022,736,,105255-IT,771.36
1/10/2022,736,,105541-IT,68.88
1/10/2022,736,,105270-IT,336.48
1/10/2022,736,,105302-IT,77.36
1/10/2022,736,,105772-T,134.56
1/10/2022,736,,105479-A,20.36
1/10/2022,736,,105389-S,12.4
1/10/2022,736,,105793-B,19.36
1/10/2022,736,,105611-S,2.4
1/10/2022,736,,105619-T,144
1/10/2022,736,,105794-S,2.4
1/10/2022,736,,105360-T,188.2
1/10/2022,736,,105398-A,52.96
1/10/2022,736,,105483-B,12.12
1/10/2022,736,511,105514-T,263.88
1/10/2022,736,,105496-M,28.92
1/10/2022,736,,105555-M,33.1
1/10/2022,736,,105497-M,61.14
1/10/2022,736,,105655-M,61.14
1/10/2022,736,66,105589-M,23.44
1/10/2022,736,,105638-M,12.15
1/10/2022,736,,105521-M,24.2
1/10/2022,736,,105533-M,26.4
1/10/2022,736,,105378-T,155.6
1/10/2022,736,,105372-S,7.85
1/10/2022,736,,105408-S,4.32
1/10/2022,736,,105501-A,52.4
1/10/2022,736,,105792-S,13.13
1/10/2022,736,490,105795-S,6.02
1/10/2022,736,,105796-B,17.7
1/10/2022,736,,105467-S,6.02
1/10/2022,736,,105797-B,45.45
1/10/2022,736,,105770-T,201.8
1/10/2022,736,,105644-A,16.6
1/10/2022,737,110,105699-IT,32.11
1/10/2022,737,445,105317-IT,33.13
1/10/2022,737,,105396-S,17.7
1/10/2022,738,,105459-IT,393.21
1/10/2022,802,,105798-B,15.24
1/10/2022,802,,105511-M,24.33
1/10/2022,811,,105620-M,24.28
1/10/2022,812,,105406-M,57.12
1/10/2022,812,,105744-T,111.6
1/10/2022,815,,105544-T,214.32
1/10/2022,816,,105753-M,63.7
1/10/2022,817,,105799-S,2.4
1/10/2022,817,,105800-A,24.33
1/10/2022,818,,105465-A,23.44
1/10/2022,818,,105675-B,28.92
1/10/2022,819,54,105609-S,20.36
1/10/2022,821,,105474-A,6
1/10/2022,822,289,105801-A,24.28
1/10/2022,823,,105700-IT,131.07
1/10/2022,825,,105344-IT,265.07
